rhx;rhy;rhz;rwx;rwy;rwz;rex;rey;rez;lhx;lhy;lhz;lwx;lwy;lwz;lex;ley;lez;sx;sy;sz;hx;hy;hz;timestamp;phase rh;phase lh;phase rhlh
6.492.238;4.754.969;174.196;6.878.012;4.556.974;1.760.107;7.210.564;373.964;1.885.517;617.414;486.363;1.740.536;5.815.382;4.713.254;1.782.932;5.438.658;3.707.879;1.929.194;6.387.503;3.901.674;1.959.149;6.274.589;1.404.056;1.943.215;5328741;Rest;Rest;Rest
656.715;4.802.091;1.752.803;6.845.366;4.560.493;1.768.755;7.176.965;3.739.875;189.628;5.800.094;4.752.007;179.434;5.616.917;4.568.305;1.830.701;5.400.103;3.698.917;1.944.943;6.367.998;3.897.054;1.968.304;6.249.012;1.383.062;1.955.326;5328772;Rest;Rest;Rest
6.414.221;4.762.412;1.768.698;6.808.072;456.957;1.781.261;714.672;3.736.108;190.893;5.795.384;4.748.654;1.796.601;5.592.816;4.563.721;1.835.999;5.376.613;3.705.973;195.421;6.335.216;3.897.984;1.980.217;6.235.935;1.374.474;1.962.947;5328819;Rest;Rest;Rest
6.422.074;4.751.468;177.663;6.809.691;4.557.227;1.794.815;7.112.586;3.734.509;1.918.586;5.778.353;473.983;1.805.202;5.575.113;453.993;1.845.546;5.337.614;3.710.866;1.970.931;63.102;3.901.048;1.991.536;6.211.864;1.356.053;1.974.326;5328834;Rest;Rest;Rest
640.783;4.762.312;1.787.905;679.282;4.567.866;1.808.113;709.889;3.743.196;1.927.944;576.513;4.744.697;1.816.077;5.566.585;4.530.878;1.855.912;5.298.003;3.715.895;1.982.605;6.275.549;3.902.773;2.003.207;6.181.877;1.340.647;1.987.216;5328881;Rest;Rest;Rest
6.403.676;4.739.182;1.797.979;6.788.474;4.544.903;1.818.389;7.074.078;373.266;1.944.171;558.026;464.681;1.866.677;5.405.642;4.584.013;1.892.919;5.257.019;3.681.863;2.000.206;6.255.047;3.893.362;2.012.445;617.438;1.326.871;1.995.011;5328913;Rest;Rest;Rest
6.373.879;475.211;1.808.783;6.758.698;4.558.018;182.924;7.058.416;3.740.144;1.951.831;5.659.189;4.734.766;1.856.545;5.466;4.532.238;1.896.436;5.238.778;3.675.595;201.398;6.228.014;3.890.659;2.022.156;6.165.132;1.316.935;2.001.862;5328944;Rest;Rest;Rest
6.357.328;4.763.157;1.815.577;6.742.127;4.569.128;1.836.067;7.027.633;3.749.859;1.959.745;5.612.823;4.718.536;1.866.957;5.424.906;4.549.923;1.902.674;5.237.394;3.688.286;2.021.712;6.202.477;3.889.895;2.031.343;6.144.876;130.498;2.010.142;5329006;Rest;Rest;Rest
6.341.752;474.315;182.409;6.726.532;4.549.128;1.844.607;7.015.644;3.736.168;1.969.755;5.668.328;4.805.416;1.849.698;5.528.092;4.593.381;1.890.965;5.233.608;3.693.192;2.030.083;6.185.426;388.767;2.039.455;6.115.445;1.287.811;2.021.438;5329022;Rest;Rest;Rest
6.319.332;4.738.426;1.831.969;6.704.176;4.544.402;1.852.495;6.997.667;3.730.301;1.976.823;5.740.913;4.797.279;185.576;5.530.962;4.597.024;1.891.433;5.220.965;3.701.186;2.038.771;6.174.194;3.887.123;2.045.989;6.090.962;1.269.363;2.031.258;5329038;Rest;Rest;Rest
6.323.637;4.732.916;1.838.767;6.699.847;4.529.941;1.862.045;6.989.743;3.717.323;1.987.166;5.628.754;4.787.537;1.872.723;5.351.121;4.552.697;1.923.339;5.202.698;3.698.739;2.047.212;6.159.244;3.878.002;2.054.878;6.079.782;1.259.516;2.036.984;5329069;Rest;Rest;Rest
6.309.896;4.737.957;1.840.639;668.081;4.528.686;186.509;6.983.344;372.164;1.990.469;5.462.459;4.781.648;1.888.551;5.347.925;4.538.614;1.926.004;5.192.678;3.701.755;2.054.647;6.134.558;3.872.533;2.061.823;6.058.409;1.245.966;2.043.977;5329100;Rest;Rest;Rest
6.293.996;474.602;1.844.041;6.660.617;4.531.725;1.869.358;6.978.731;3.725.752;1.993.281;5.452.799;4.768.479;1.892.117;5.336.065;4.535.722;1.931.851;5.184.025;3.702.322;2.061.651;6.122.004;3.864.016;2.067.569;6.040.868;1.232.702;2.051.411;5329147;Rest;Rest;Rest
6.233.038;4.785.209;1.851.343;6.596.601;4.565.145;1.876.476;696.695;3.725.249;1.997.048;540.792;4.788.044;1.903.301;5.289.667;4.567.477;1.945.568;5.175.344;3.702.361;2.067.503;611.817;3.854.289;2.073.025;6.026.155;1.223.954;205.788;5329178;Rest;Rest;Rest
6.228.858;4.783.904;1.853.125;6.591.661;4.563.088;1.878.466;6.958.942;3.724.034;1.999.889;5.401.163;4.767.425;1.906.077;5.282.835;4.547.262;194.843;5.164.803;3.695.511;2.074.372;6.110.713;3.854.889;2.077.486;6.020.003;1.212.934;2.063.822;5329209;Rest;Rest;Rest
6.231.493;477.181;1.858.256;659.348;4.550.111;1.883.754;6.937.149;3.729.637;2.002.399;5.541.892;4.802.531;1.900.673;5.291.478;4.532.677;1.950.033;5.159.776;36.932;207.902;6.102.127;3.859.789;2.081.978;6.009.915;1.205.512;2.068.316;5329288;Rest;Rest;Rest
6.227.171;4.775.416;1.860.972;6.588.885;4.553.355;1.886.497;6.924.605;3.735.074;2.004.446;5.558.723;4.810.762;1.926.202;5.248.642;4.715.027;1.986.575;5.157.989;3.694.972;2.083.859;6.094.502;3.863.902;2.085.789;6.002.089;1.201.906;2.072.875;5329303;Rest;Rest;Rest
6.221.786;4.773.381;1.866.462;658.309;4.550.752;1.892.022;6.922.992;3.730.612;2.008.811;5.743.002;4.857.808;1.886.035;5.390.876;4.670.527;1.924.698;5.145.434;3.685.549;2.091.222;6.089.991;3.864.614;2.089.605;5.994.788;1.197.529;207.624;5329303;Rest;Rest;Rest
6.193.437;476.413;1.876.261;6.570.652;4.556.782;1.897.378;6.918.128;3.732.645;2.011.825;5.540.322;4.776.253;1.914.001;5.275.266;4.527.063;196.463;5.144.652;3.686.882;2.093.407;6.081.607;3.866.698;2.093.094;598.589;1.192.534;207.988;5329350;Rest;Rest;Rest
6.201.317;4.769.513;187.861;6.571.736;4.556.036;1.901.975;6.910.686;3.730.193;2.017.009;5.711.249;4.842.963;1.895.127;5.364.226;4.651.824;1.934.862;5.151.515;3.730.013;2.093.772;6.076.996;3.872.289;2.095.351;5.977.465;119.315;208.225;5329381;Rest;Rest;Rest
6.134.071;4.789.909;1.881.133;6.522.608;4.606.395;1.902.847;6.911.537;3.728.736;2.021.466;5.548.936;4.792.848;1.913.324;5.269.222;4.548.874;1.961.766;5.148.863;37.255;2.095.721;6.069.604;386.857;2.098.262;5.971.448;1.189.533;2.084.171;5329459;Rest;Rest;Rest
6.128.551;4.814.459;1.883.659;651.826;4.628.857;1.903.759;6.913.946;3.723.492;2.027.482;5.543.589;4.789.231;1.914.643;5.268.068;4.542.091;19.634;5.141.902;3.719.562;2.097.333;6.066.377;3.870.316;2.100.054;596.701;1.188.723;2.085.664;5329459;Rest;Rest;Rest
6.286.075;4.778.791;1.907.913;6.679.517;4.594.415;1.925.376;6.914.957;3.714.004;2.033.436;5.560.328;4.781.233;1.917.539;5.267.986;4.541.385;1.963.767;5.141.415;3.718.955;2.097.691;6.061.214;3.868.846;2.102.267;5.963.911;1.187.674;2.086.525;5329475;Rest;Rest;Rest
6.261.763;4.770.026;1.908.539;66.552;4.585.652;1.926.002;6.913.472;3.718.349;2.036.487;556.169;4.783.935;1.917.863;5.268.019;4.543.817;1.963.693;5.141.216;3.721.757;2.097.692;6.059.834;3.871.675;2.103.855;5.963.446;1.188.607;2.086.531;5329506;Rest;Rest;Rest
6.015.998;4.956.668;188.441;6.409.432;4.772.295;1.901.873;6.915.769;3.723.639;2.040.384;5.570.174;4.782.301;1.918.646;5.273.118;4.543.417;1.963.857;5.141.648;3.721.475;2.097.668;605.815;3.872.381;2.104.889;5.963.779;1.191.353;2.086.276;5329538;Rest;Rest;Rest
6.251.857;4.763.344;1.910.708;6.645.287;4.578.974;192.817;6.911.858;3.727.607;2.043.282;5.570.284;4.784.196;1.918.872;5.274.292;4.542.799;1.963.825;5.142.323;3.720.921;2.097.613;6.057.184;3.872.526;2.105.747;5.967.128;1.198.418;2.084.358;5329584;Rest;Rest;Rest
6.227.026;4.766.848;191.139;6.620.451;458.248;1.928.852;6.916.198;3.731.289;2.048.366;5.579.453;4.778.538;1.918.756;5.279.503;4.542.875;1.963.874;5.142.595;3.721.211;209.748;6.056.288;3.874.937;2.106.448;5.980.122;1.212.801;2.079.107;5329616;Rest;Rest;Rest
6.230.882;4.768.095;1.911.782;6.624.303;4.583.729;1.929.245;6.917.699;3.738.896;20.522;5.591.046;4.772.287;1.927.246;5.275.194;4.590.769;1.977.717;5.142.889;3.721.627;2.097.238;6.057.546;387.566;2.106.951;6.006.171;1.225.276;2.071.951;5329647;Rest;Rest;Rest
6.259.091;475.705;1.914.533;6.652.507;4.572.687;1.931.996;6.919.986;3.741.451;2.055.531;559.911;4.782.466;1.925.079;5.286.389;459.057;1.974.787;514.708;372.676;2.095.672;6.059.783;3.871.981;210.762;6.024.581;1.232.178;2.068.553;5329678;Rest;Rest;Rest
639.036;4.821.519;1.928.743;6.783.769;4.637.159;1.946.205;6.920.723;3.744.192;2.057.129;5.599.785;480.022;1.923.692;5.288.025;4.606.955;1.973.426;5.154.694;3.735.932;2.092.232;6.065.424;3.867.426;2.107.832;6.037.018;1.233.984;2.066.454;5329709;Rest;Rest;Rest
624.299;4.801.896;1.914.398;6.636.394;4.617.538;1.931.859;6.919.795;3.745.145;2.057.664;5.614.907;4.818.916;1.918.462;5.314.926;459.815;1.966.482;5.160.295;3.739.336;2.088.098;6.077.443;3.855.574;2.107.358;6.058.283;1.234.153;206.365;5329741;Rest;Rest;Rest
6.351.938;4.784.155;1.919.621;6.745.334;4.599.801;1.937.083;6.923.436;3.743.455;2.058.015;5.616.721;4.833.376;1.918.905;5.315.767;4.619.429;1.967.904;5.166.442;3.743.032;2.083.983;6.085.125;3.849.324;2.106.258;6.090.437;1.243.094;2.059.384;5329788;Rest;Rest;Rest
6.287.806;4.811.771;1.913.131;6.681.193;4.627.421;1.930.592;6.922.239;3.757.997;2.055.381;56.532;4.858.844;1.912.559;5.349.479;4.639.296;1.959.851;5.174.866;3.763.544;207.452;6.090.125;3.852.794;2.103.942;6.113.753;1.259.224;2.053.058;5329819;Rest;Rest;Rest
628.896;4.815.256;1.912.472;6.682.337;463.091;1.929.932;6.926.542;3.764.519;2.053.394;5.686.594;4.951.302;1.899.759;5.380.372;4.724.132;1.944.913;5.217.139;3.836.417;2.056.084;6.108.242;3.851.413;2.100.597;6.148.293;1.267.772;2.045.907;5329850;Rest;Rest;Rest
6.284.678;4.822.953;190.849;6.678.045;4.638.612;192.595;6.931.883;3.766.048;2.050.333;5.703.483;4.922.918;1.899.343;5.400.751;4.686.121;1.943.444;5.223.986;3.802.829;205.527;612.967;3.849.389;2.096.911;6.177.308;1.279.221;203.893;5329881;Rest;Rest;Rest
6.286.406;4.826.677;1.905.606;6.679.771;4.642.337;1.923.066;6.940.102;3.768.043;2.046.266;5.848.892;4.928.181;1.886.635;5.552.586;4.700.059;192.332;5.232.367;3.793.295;2.051.575;6.145.255;3.847.488;2.092.292;6.198.905;1.291.241;2.031.402;5329913;Rest;Rest;Rest
6.291.183;4.830.834;1.898.479;6.684.548;4.646.495;1.915.939;6.970.077;376.425;204.073;5.860.324;4.933.364;1.882.934;5.554.513;4.694.949;1.922.477;5.239.555;3.777.971;2.047.769;616.143;3.846.519;208.759;6.221.634;1.301.186;2.023.896;5329944;Rest;Rest;Rest
6.295.357;4.838.562;1.890.753;6.688.725;4.654.221;1.908.213;6.978.808;3.760.289;2.036.687;5.860.174;493.051;1.880.251;5.555.739;4.689.432;1.921.859;5.248.029;3.744.431;2.043.287;6.184.254;3.838.956;2.081.722;6.245.602;1.309.149;2.017.179;5330022;Rest;Rest;Rest
6.457.621;4.788.263;1.888.704;6.850.979;4.603.927;1.906.163;7.001.583;3.752.769;2.030.334;5.860.222;4.928.087;1.877.852;5.573.222;4.683.152;191.607;5.257.803;3.746.477;2.036.309;6.203.932;3.844.975;2.074.861;6.261.967;1.319.559;201.024;5330022;Rest;Rest;Rest
6.696.344;4.768.529;1.866.557;6.839.387;4.599.055;1.903.256;702.123;3.745.382;2.024.715;5.813.125;4.888.718;187.595;5.533.265;46.188;1.918.443;5.276.902;3.747.425;2.027.395;6.230.978;3.839.925;2.066.464;6.295.283;1.338.675;200.017;5330038;Rest;Rest;Rest
6.593.188;4.934.508;1.833.424;6.736.503;4.693.649;1.872.246;7.042.738;3.753.938;2.014.195;5.878.904;4.908.747;1.861.469;5.649.656;4.671.618;1.889.466;5.297.976;3.752.644;2.017.889;6.250.889;3.844.011;2.059.174;6.324.813;1.359.153;1.988.896;5330084;Rest;Rest;Rest
6.641.521;4.917.937;1.833.104;6.784.836;4.677.079;1.871.926;7.073.731;3.766.354;2.004.106;5.877.837;4.894.754;1.855.688;5.659.422;466.856;1.886.903;5.324.191;3.753.672;2.008.053;6.269.006;3.844.594;2.049.679;6.345.641;1.378.602;1.979.225;5330116;Rest;Rest;Rest
6.765.868;478.146;1.835.849;6.895.208;4.600.752;1.866.346;7.087.459;3.773.328;1.995.034;5.881.082;4.882.374;1.848.205;5.685.341;4.668.909;1.878.764;5.345.553;3.738.582;1.999.846;6.288.209;3.847.357;2.039.411;6.380.453;1.402.768;1.966.055;5330147;Rest;Rest;Rest
6.775.176;4.777.534;183.205;6.900.167;4.608.024;1.861.713;7.116.594;3.765.343;1.984.039;5.870.406;487.007;1.844.772;5.670.981;4.615.339;1.881.327;5.369.728;3.728.504;1.988.583;6.317.476;3.852.232;2.027.913;6.406.117;1.422.753;1.954.252;5330225;Rest;Rest;Rest
6.820.613;4.750.348;182.674;6.941.914;4.599.525;1.854.248;7.149.596;3.750.134;1.975.136;5.962.956;4.967.204;1.801.104;5.755.259;467.378;1.852.887;5.399.359;3.723.365;1.974.635;6.338.875;3.853.422;2.016.315;6.436.014;1.443.497;1.941.579;5330272;Rest;Rest;Rest
6.725.616;4.893.394;1.785.256;6.868.932;4.652.536;1.824.078;7.174.436;3.745.138;1.962.176;6.035.999;4.917.783;1.800.349;5.769.451;4.651.711;1.847.016;5.423.147;3.700.986;196.384;636.263;3.851.916;200.389;6.472.313;1.468.548;1.927.601;5330272;Rest;Rest;Rest
6.732.544;4.889.109;1.784.002;687.586;4.648.251;1.822.824;7.206.594;3.736.388;1.949.858;5.995.736;4.856.464;180.617;5.722.479;4.580.526;184.883;5.446.631;3.691.926;1.948.659;638.814;3.854.409;1.990.044;6.513.988;1.503.124;1.910.409;5330319;Rest;Rest;Rest
6.749.069;4.899.091;1.772.003;6.892.385;4.658.233;1.810.825;7.227.815;3.731.241;193.873;6.005.503;4.869.552;1.798.368;5.729.368;4.591.459;1.839.715;5.465.118;3.686.513;1.933.951;6.415.721;3.863.416;1.975.412;655.017;1.530.925;1.896.726;5330334;Rest;Rest;Rest
6.775.473;4.907.595;1.756.983;6.918.788;4.666.737;1.795.805;7.262.625;3.718.891;1.922.881;6.182.937;4.936.915;1.756.466;5.966.081;4.734.521;1.791.076;5.487.249;3.676.701;1.919.937;6.445.838;3.852.923;1.963.473;6.587.446;1.560.456;188.247;5330350;Rest;Rest;Rest
7.033.386;4.700.499;1.766.019;7.159.962;4.568.717;1.791.049;7.291.704;3.710.277;1.913.744;6.178.495;4.927.472;1.754.183;5.971.786;4.736.252;1.787.616;5.518.286;3.670.769;190.298;6.479.411;3.852.048;1.950.064;6.638.636;1.593.377;1.864.781;5330381;Rest;Rest;Rest
7.092.772;4.613.213;1.769.667;7.210.872;4.566.744;1.784.657;7.323.441;3.698.962;1.905.196;6.187.728;4.928.084;1.746.223;597.852;4.729.453;1.777.209;5.556.787;3.687.234;1.885.946;6.508.906;3.857.846;1.935.385;6.678.231;1.630.104;1.848.663;5330413;Rest;Rest;Rest
7.056.622;4.712.678;1.748.775;7.176.276;4.581.522;1.774.782;736.377;3.712.258;1.890.474;621.249;4.941.397;1.729.284;6.010.206;4.742.699;1.762.033;5.588.655;3.700.764;187.222;6.532.778;385.021;1.921.708;6.729.149;1.666.173;1.829.469;5330444;Rest;Rest;Rest
6.972.052;4.944.955;1.709.535;7.283.416;4.667.701;1.739.504;7.493.621;3.783.008;1.847.659;618.851;4.847.374;1.715.042;5.970.097;4.657.626;1.749.028;5.722.105;3.703.629;1.818.385;6.647.645;3.871.644;1.857.382;6.895.967;1.813.232;1.740.833;5330647;Rest;Rest;Rest
6.851.647;5.176.154;1.676.817;7.116.449;4.950.345;1.698.921;7.611.732;3.868.129;1.802.882;6.595.183;5.266.343;1.654.393;6.340.162;4.966.485;1.694.295;5.848.909;3.723.598;1.780.617;6.746.442;3.951.997;1.806.794;7.017.247;2.018.712;1.654.874;5330850;Rest;Rest;Rest
6.852.661;5.180.762;1.674.581;7.114.748;4.959.177;169.619;7.628.486;3.985.056;1.784.927;6.491.358;5.124.509;1.664.442;6.263.797;4.894.127;1.700.309;5.870.573;3.742.051;1.773.461;6.755.123;3.964.128;1.800.653;703.928;2.030.267;16.454;5330913;Rest;Rest;Rest
6.873.152;5.174.023;1.672.047;7.130.526;4.955.839;1.693.934;7.637.835;3.932.544;1.783.616;6.485.719;511.481;1.664.446;6.258.158;4.884.428;1.700.313;5.881.897;374.645;176.862;6.760.374;3.965.115;1.795.246;7.040.317;2.044.792;163.653;5330913;Rest;Rest;Rest
691.795;514.066;1.670.355;7.171.225;4.926.947;1.692.192;7.645.342;3.918.751;1.781.687;647.554;5.097.911;1.663.815;6.247.979;4.867.529;1.699.682;5.889.323;3.748.467;1.764.449;6.770.783;3.965.434;1.789.381;7.043.681;2.057.121;1.629.643;5330928;Rest;Rest;Rest
6.949.664;5.109.514;166.993;7.202.809;4.896.682;1.691.661;7.648.419;3.909.188;1.779.929;6.476.818;5.094.965;1.662.592;6.249.257;4.864.583;1.698.459;5.895.198;3.748.961;176.133;6.778.113;3.961.061;1.783.788;7.052.312;2.075.409;1.625.686;5330944;Rest;Rest;Rest
6.958.559;5.103.767;166.909;7.211.835;4.891.045;1.690.784;7.650.329;3.900.498;177.771;6.634.623;5.257.974;1.639.658;639.484;499.691;1.677.178;5.897.995;3.749.738;1.758.523;6.785.171;3.966.902;1.779.283;7.055.414;2.084.606;1.622.598;5330975;Rest;Rest;Rest
6.962.686;5.103.845;1.668.342;7.216.069;4.891.206;1.690.006;7.652.984;3.894.628;177.552;6.462.373;5.054.684;1.655.672;6.234.812;4.824.302;1.691.539;5.904.757;3.750.715;1.755.393;6.791.831;3.973.801;1.775.054;7.065.501;2.094.988;1.620.255;5331006;Rest;Rest;Rest
6.994.159;5.085.872;1.667.041;72.476;4.873.412;1.688.671;7.655.869;3.899.884;1.774.054;6.612.561;52.597;1.637.563;6.380.764;5.017.987;1.674.004;590.926;3.757.008;175.211;6.793.357;397.449;1.771.361;7.068.671;209.677;1.617.216;5331053;Rest;Rest;Rest
700.789;5.080.927;1.665.428;7.261.385;486.853;1.687.042;7.659.179;391.238;1.773.157;6.618.424;5.255.564;1.636.108;6.389.606;5.021.865;1.672.141;591.212;3.762.404;174.958;6.800.095;3.983.493;1.767.792;7.072.636;2.099.351;1.615.803;5331069;Rest;Rest;Rest
6.926.446;517.392;1.652.411;7.179.888;4.961.787;1.673.983;7.661.279;3.951.767;1.772.967;6.622.907;5.254.855;1.634.628;6.395.347;5.024.473;1.670.495;5.914.003;3.769.896;1.746.723;6.800.502;3.981.732;1.764.104;7.068.361;209.898;1.612.332;5331116;Rest;Rest;Rest
6.922.863;5.177.201;1.651.143;7.176.329;4.965.054;1.672.719;7.669.323;3.951.756;1.770.027;6.475.111;5.039.759;1.645.317;624.755;4.809.377;1.681.184;5.919.756;3.772.663;1.744.449;680.532;3.983.636;1.761.343;7.068.685;2.099.383;1.611.999;5331178;Rest;Rest;Rest
7.005.938;5.073.241;1.654.055;7.259.493;486.103;1.675.633;7.672.096;3.946.606;17.669;6.475.492;5.039.429;1.645.097;6.247.931;4.809.047;1.680.964;5.922.127;377.563;1.742.704;680.705;3.981.793;175.844;7.066.401;2.098.875;1.611.281;5331194;Rest;Rest;Rest
7.013.567;5.067.976;1.652.539;7.267.117;4.855.774;1.674.117;7.678.246;3.943.867;1.764.578;6.481.781;5.042.966;1.644.227;6.254.221;4.812.584;1.680.094;5.925.524;3.777.337;1.741.358;6.809.832;3.973.711;1.755.191;7.065.652;2.097.885;1.611.143;5331209;Rest;Rest;Rest
6.859.893;5.207.881;1.634.706;7.113.422;4.995.715;1.656.281;768.109;3.942.297;1.761.797;6.645.669;5.245.644;1.616.854;6.418.108;5.015.262;1.652.721;5.927.898;3.777.645;1.739.825;6.812.035;3.969.576;175.285;7.064.991;20.961;1.611.214;5331241;Rest;Rest;Rest
6.891.033;5.184.526;1.634.551;7.144.573;497.235;1.656.127;7.683.456;3.931.879;1.759.156;6.644.723;5.243.478;1.616.467;6.417.163;5.013.096;1.652.334;5.930.759;3.779.318;1.738.688;6.811.359;3.967.137;1.751.153;7.048.315;2.082.718;1.611.873;5331272;Rest;Rest;Rest
6.890.153;5.183.949;1.633.981;7.143.693;4.971.772;1.655.557;768.185;3.925.822;1.757.165;6.666.535;5.252.627;1.612.687;643.437;5.010.939;1.649.238;5.932.006;3.777.722;1.737.988;6.811.351;3.962.707;1.748.972;7.050.253;2.071.455;1.611.955;5331319;Rest;Rest;Rest
6.852.604;5.199.204;1.627.448;7.106.147;4.987.027;1.649.025;7.681.402;3.909.731;1.755.195;6.712.094;5.274.303;1.606.041;6.460.811;4.989.099;1.645.398;5.933.683;3.770.929;1.737.071;6.806.597;3.952.709;1.746.148;7.026.156;2.042.019;1.611.631;5331350;Rest;Rest;Rest
6.986.474;5.048.728;1.627.942;7.198.092;4.823.379;1.649.457;7.677.109;3.888.171;1.751.286;6.736.287;5.283.862;1.597.009;6.468.549;496.394;1.638.983;5.928.118;3.759.524;1.735.248;6.799.296;394.039;1.741.978;7.018.569;1.955.886;1.625.529;5331491;Rest;Rest;Rest
7.102.261;5.054.797;1.621.047;7.400.033;4.747.647;1.643.918;7.674.784;3.877.714;1.750.076;6.739.821;5.281.793;1.594.498;6.469.979;4.957.889;1.636.912;5.927.395;375.776;1.735.032;6.796.201;3.929.952;1.740.301;7.002.393;1.922.784;162.924;5331491;Rest;Rest;Rest
7.001.431;5.034.349;1.627.372;7.186.586;4.843.639;1.635.563;7.614.042;4.014.076;1.732.888;6.744.697;5.280.797;1.592.414;6.471.146;4.949.963;1.635.455;59.238;3.754.478;1.734.944;6.795.735;3.930.706;1.739.813;6.979.588;1.888.657;1.635.881;5331506;Rest;Rest;Rest
6.958.597;5.041.782;162.207;7.202.144;4.796.685;1.639.828;765.138;3.865.007;1.742.441;6.745.638;5.278.321;1.590.091;646.998;4.943.539;1.633.596;5.921.076;3.752.108;1.734.871;6.794.408;3.926.992;173.926;6.965.683;1.853.752;1.643.492;5331538;Rest;Rest;Rest
707.314;5.028.499;1.617.827;7.379.582;4.732.187;164.177;764.508;3.848.803;1.743.711;6.743.741;5.271.556;1.587.508;6.466.855;4.934.615;1.631.401;5.917.431;3.747.685;173.491;6.791.007;391.952;1.738.455;69.749;1.831.313;1.645.984;5331569;Rest;Rest;Rest
6.922.342;5.035.751;1.615.378;7.255.244;4.780.451;163.508;7.638.133;382.127;1.743.814;6.745.841;5.269.121;1.585.946;6.465.502;4.925.423;1.630.477;5.914.124;3.741.617;1.735.101;6.789.106;3.914.117;1.738.037;6.960.886;1.801.075;1.652.945;5331616;Rest;Rest;Rest
6.897.447;5.016.993;161.279;7.254.807;4.780.252;1.634.979;7.632.912;3.803.732;1.745.456;6.749.402;526.271;1.583.458;6.466.668;4.915.453;1.628.518;5.910.789;3.737.932;1.735.244;678.788;3.911.573;1.737.799;6.942.731;1.770.805;1.659.401;5331647;Rest;Rest;Rest
6.901.217;5.017.266;1.611.087;7.254.413;4.777.854;1.634.758;762.827;3.794.798;1.745.977;6.747.782;5.253.086;1.580.548;6.465.271;4.907.082;1.625.835;5.908.558;373.568;1.735.373;6.788.429;3.908.589;173.774;6.935.928;1.743.422;1.665.698;5331678;Rest;Rest;Rest
6.912.175;5.011.027;1.610.468;7.258.353;476.321;1.634.825;7.621.289;378.058;1.747.463;672.159;520.537;1.576.603;6.448.077;4.877.128;1.621.014;5.901.827;3.713.818;1.736.678;6.787.167;3.903.212;1.737.723;693.631;1.722.313;1.669.824;5331709;Rest;Rest;Rest
6.919.106;5.006.736;1.608.852;7.257.618;4.759.347;1.634.658;7.613.535;3.784.894;1.747.451;7.341.945;5.109.728;1.580.762;6.850.975;4.626.177;1.639.651;5.900.778;3.712.922;1.736.802;6.787.228;3.899.707;1.737.925;6.939.945;1.699.553;1.675.848;5331741;Rest;Rest;Rest
6.928.044;5.001.194;1.608.527;7.264.548;4.745.496;1.634.975;7.610.821;3.786.325;1.747.557;7.051.729;5.148.642;1.573.927;6.717.294;47.813;1.622.838;5.921.497;3.761.491;1.734.074;6.785.723;3.888.856;1.738.698;6.925.962;1.684.853;1.679.489;5331772;Rest;Rest;Rest
6.932.109;4.993.792;1.608.029;7.265.501;4.741.608;1.635.265;7.610.484;3.785.733;1.747.855;705.094;5.147.954;1.573.915;6.668.149;4.714.326;1.629.073;5.883.477;3.686.931;1.740.688;6.784.256;3.880.213;1.740.036;6.922.369;1.669.931;1.684.019;5331819;Rest;Rest;Rest
6.942.493;4.984.578;1.608.221;7.266.201;4.737.721;1.635.375;7.608.808;3.764.899;1.751.139;7.049.741;5.145.639;1.573.775;6.660.769;4.705.433;1.629.826;5.873.635;3.682.213;1.742.353;6.783.488;3.874.718;174.183;6.918.992;1.656.628;1.688.075;5331881;Rest;Rest;Rest
6.942.375;4.982.649;1.608.252;7.270.736;4.726.441;1.636.436;7.607.665;3.765.536;1.751.348;6.724.037;5.134.797;1.569.033;6.443.167;4.800.727;1.615.472;5.867.857;3.681.744;1.743.662;6.782.423;3.873.247;1.744.031;6.925.132;1.634.347;1.694.989;5331881;Rest;Rest;Rest
6.904.871;4.943.426;1.611.235;7.268.336;4.724.032;1.636.462;7.603.227;3.762.644;1.751.985;7.321.774;5.097.194;1.583.846;681.585;459.771;1.644.799;5.871.006;3.684.302;1.744.047;6.780.141;387.349;1.747.163;6.944.384;1.603.797;17.059;5331913;Rest;Rest;Rest
