frame,verdadeiro,classificado,rotulo_d,saida_d,rotulo_p,saida_p,rotulo_h,saida_h,rotulo_s,saida_s,rotulo_r,saida_r
1059,R,S,ND,0.7631,NP,-0.5184,NH,0.9321,NS,-0.0458,NR,-0.7221
1060,R,S,ND,0.7094,NP,-0.4739,NH,0.9396,NS,-0.1273,NR,-0.7415
1061,R,S,ND,0.5452,NP,-0.5011,NH,0.9533,NS,-0.2101,NR,-0.8324
1062,R,S,ND,0.3952,NP,-0.5631,NH,0.9657,NS,-0.302,NR,-0.8932
1063,R,D,ND,0.1319,NP,-0.5648,NH,0.9771,NS,-0.4189,NR,-1.131
1064,R,D,D,-0.1755,NP,-0.6448,NH,0.9892,NS,-0.5298,NR,-1.3244
1065,R,D,D,-0.4175,NP,-0.6614,NH,0.992,NS,-0.6437,NR,-1.487
1066,R,D,D,-0.4292,NP,-0.5873,NH,0.9855,NS,-0.6271,NR,-1.572
1067,D,D,D,-0.2891,NP,-0.6242,NH,0.9842,NS,-0.5424,NR,-1.4782
1068,D,D,D,-0.2462,NP,-0.7102,NH,0.9831,NS,-0.5642,NR,-1.3105
1069,D,D,D,-0.2172,NP,-0.6761,NH,0.9815,NS,-0.5332,NR,-1.3068
1070,D,D,D,-0.2385,NP,-0.6688,NH,0.9809,NS,-0.5057,NR,-1.3665
1071,D,D,D,-0.29,NP,-0.6648,NH,0.9847,NS,-0.524,NR,-1.4308
1072,D,D,D,-0.2564,NP,-0.679,NH,0.9899,NS,-0.5451,NR,-1.4133
1073,D,D,D,-0.3242,NP,-0.6835,NH,0.9908,NS,-0.5454,NR,-1.4533
1074,D,D,D,-0.3241,NP,-0.6958,NH,0.989,NS,-0.5554,NR,-1.4682
1075,D,D,D,-0.3369,NP,-0.71,NH,0.988,NS,-0.5296,NR,-1.4626
1076,D,D,D,-0.3577,NP,-0.7167,NH,0.9838,NS,-0.5263,NR,-1.4978
1077,D,D,D,-0.3654,NP,-0.6978,NH,0.983,NS,-0.5591,NR,-1.4881
1078,D,D,D,-0.4697,NP,-0.6771,NH,0.9782,NS,-0.5863,NR,-1.5673
1079,D,D,D,-0.5528,NP,-0.6272,NH,0.9812,NS,-0.5914,NR,-1.6922
1080,D,D,D,-0.656,NP,-0.7055,NH,0.9807,NS,-0.6361,NR,-1.6658
1081,D,D,D,-0.6168,NP,-0.6902,NH,0.9827,NS,-0.6098,NR,-1.6948
1082,D,D,D,-0.6121,NP,-0.7479,NH,0.9839,NS,-0.5915,NR,-1.6474
1083,D,D,D,-0.6388,NP,-0.7459,NH,0.9821,NS,-0.6121,NR,-1.6556
1084,D,D,D,-0.5838,NP,-0.7354,NH,0.9862,NS,-0.5802,NR,-1.6433
1085,D,D,D,-0.5856,NP,-0.7257,NH,0.9847,NS,-0.599,NR,-1.6354
1086,D,D,D,-0.4355,NP,-0.7223,NH,0.9863,NS,-0.5595,NR,-1.5611
1087,D,D,D,-0.4517,NP,-0.7202,NH,0.9865,NS,-0.5801,NR,-1.5461
1088,D,D,D,-0.4893,NP,-0.7315,NH,0.9857,NS,-0.5985,NR,-1.5438
1089,D,D,D,-0.5222,NP,-0.7401,NH,0.9865,NS,-0.5763,NR,-1.5945
1090,D,D,D,-0.496,NP,-0.7495,NH,0.9826,NS,-0.5775,NR,-1.5551
1091,D,D,D,-0.4605,NP,-0.741,NH,0.9834,NS,-0.5657,NR,-1.54
1092,D,D,D,-0.4223,NP,-0.7408,NH,0.9832,NS,-0.5435,NR,-1.5252
1093,D,D,D,-0.4862,NP,-0.7505,NH,0.982,NS,-0.559,NR,-1.5733
1094,D,D,D,-0.5076,NP,-0.757,NH,0.9845,NS,-0.5499,NR,-1.5976
1095,D,D,D,-0.5903,NP,-0.7654,NH,0.9824,NS,-0.614,NR,-1.6276
1096,D,D,D,-0.5355,NP,-0.7616,NH,0.983,NS,-0.6028,NR,-1.6107
1097,D,D,D,-0.5367,NP,-0.7611,NH,0.9817,NS,-0.6016,NR,-1.5911
1098,D,D,D,-0.5757,NP,-0.7609,NH,0.9832,NS,-0.5902,NR,-1.6601
1099,D,D,D,-0.627,NP,-0.7695,NH,0.9831,NS,-0.5944,NR,-1.6887
1100,D,D,D,-0.6091,NP,-0.7599,NH,0.9835,NS,-0.5922,NR,-1.6913
1101,D,D,D,-0.6231,NP,-0.7556,NH,0.9836,NS,-0.6111,NR,-1.712
1102,D,D,D,-0.7009,NP,-0.7438,NH,0.9829,NS,-0.6461,NR,-1.7353
1103,D,D,D,-0.7404,NP,-0.7248,NH,0.9837,NS,-0.6396,NR,-1.8236
1104,D,D,D,-0.8014,NP,-0.7399,NH,0.9855,NS,-0.6493,NR,-1.8554
1105,D,D,D,-0.7606,NP,-0.7812,NH,0.9844,NS,-0.6614,NR,-1.7657
1106,D,D,D,-0.8327,NP,-0.7295,NH,0.9874,NS,-0.6751,NR,-1.8415
1107,D,D,D,-0.7776,NP,-0.7787,NH,0.9853,NS,-0.6568,NR,-1.7701
1108,D,D,D,-0.7693,NP,-0.7521,NH,0.9878,NS,-0.6397,NR,-1.8202
1109,D,D,D,-0.7564,NP,-0.7976,NH,0.9881,NS,-0.6516,NR,-1.7478
1110,D,D,D,-0.7833,NP,-0.7672,NH,0.9893,NS,-0.6727,NR,-1.7836
1111,D,D,D,-0.7659,NP,-0.7293,NH,0.9901,NS,-0.6923,NR,-1.7629
1112,D,D,D,-0.7977,NP,-0.7033,NH,0.9904,NS,-0.6668,NR,-1.8501
1113,D,D,D,-0.7953,NP,-0.7444,NH,0.9963,NS,-0.6553,NR,-1.8656
1114,D,D,D,-0.8003,NP,-0.789,NH,0.9969,NS,-0.6978,NR,-1.7835
1115,D,D,D,-0.7273,NP,-0.7709,NH,0.9967,NS,-0.6679,NR,-1.7376
1116,D,D,D,-0.6867,NP,-0.7596,NH,0.9948,NS,-0.6559,NR,-1.7136
1117,D,D,D,-0.679,NP,-0.7536,NH,0.9987,NS,-0.6542,NR,-1.7285
1118,D,D,D,-0.6467,NP,-0.7505,NH,1.0025,NS,-0.6494,NR,-1.7112
1119,D,D,D,-0.6646,NP,-0.7421,NH,1.0021,NS,-0.6684,NR,-1.7402
1120,D,D,D,-0.6455,NP,-0.7447,NH,1.0019,NS,-0.6752,NR,-1.7183
1121,D,D,D,-0.6844,NP,-0.7496,NH,1.0035,NS,-0.6795,NR,-1.7313
1122,D,D,D,-0.7198,NP,-0.7558,NH,1.004,NS,-0.6794,NR,-1.7676
1123,D,D,D,-0.6771,NP,-0.7635,NH,1.0047,NS,-0.6414,NR,-1.7527
1124,D,D,D,-0.6553,NP,-0.7701,NH,1.006,NS,-0.6326,NR,-1.7438
1125,D,D,D,-0.6909,NP,-0.7613,NH,1.0076,NS,-0.6597,NR,-1.7462
1126,D,D,D,-0.6701,NP,-0.7645,NH,1.004,NS,-0.6645,NR,-1.7257
1127,D,D,D,-0.719,NP,-0.747,NH,1.0053,NS,-0.66,NR,-1.8217
1128,D,D,D,-0.7107,NP,-0.8176,NH,1.0052,NS,-0.673,NR,-1.7346
1129,D,D,D,-0.717,NP,-0.7923,NH,1.0049,NS,-0.6887,NR,-1.7374
1130,D,D,D,-0.7433,NP,-0.7709,NH,1.0055,NS,-0.6771,NR,-1.7766
1131,D,D,D,-0.7171,NP,-0.7728,NH,1.0038,NS,-0.6511,NR,-1.7833
1132,D,D,D,-0.7107,NP,-0.7719,NH,1.0061,NS,-0.6712,NR,-1.7764
1133,D,D,D,-0.7946,NP,-0.8022,NH,1.0118,NS,-0.6887,NR,-1.8248
1134,D,D,D,-0.825,NP,-0.825,NH,1.0156,NS,-0.6782,NR,-1.8949
1135,D,D,D,-0.9107,NP,-0.8288,NH,1.0217,NS,-0.6951,NR,-2.0013
1136,D,D,D,-0.9834,NP,-0.8365,NH,1.0266,NS,-0.7253,NR,-2.0953
1137,D,D,D,-1.0081,NP,-0.8642,NH,1.0336,NS,-0.7474,NR,-2.1511
1138,D,D,D,-1.0887,NP,-0.8826,NH,1.038,NS,-0.7841,NR,-2.2228
1139,D,D,D,-1.0988,NP,-0.9032,NH,1.0417,NS,-0.7796,NR,-2.2143
1140,D,D,D,-1.2018,NP,-0.9195,NH,1.0469,NS,-0.7855,NR,-2.278
1141,D,D,D,-1.1946,NP,-0.9275,NH,1.0477,NS,-0.817,NR,-2.2475
1142,D,D,D,-1.2942,NP,-0.932,NH,1.0487,NS,-0.8528,NR,-2.2801
1143,D,D,D,-1.4959,NP,-0.9341,NH,1.0514,NS,-0.9185,NR,-2.3964
1144,D,D,D,-1.6051,NP,-0.9358,NH,1.0562,NS,-1.0289,NR,-2.4539
1145,D,D,D,-1.6408,NP,-0.9507,NH,1.0582,NS,-1.0405,NR,-2.4639
1146,D,D,D,-1.4606,NP,-0.965,NH,1.0673,NS,-0.9791,NR,-2.4206
1147,D,D,D,-1.542,NP,-0.9635,NH,1.0726,NS,-1.0721,NR,-2.4366
1148,D,D,D,-1.5537,NP,-0.9696,NH,1.0812,NS,-1.045,NR,-2.5046
1149,D,D,D,-1.5719,NP,-0.9705,NH,1.0974,NS,-1.0509,NR,-2.5062
1150,D,D,D,-1.6371,NP,-0.9901,NH,1.1071,NS,-1.197,NR,-2.5447
1151,D,D,D,-1.4259,NP,-0.9984,NH,1.1232,NS,-1.0752,NR,-2.5239
1152,D,D,D,-1.3228,NP,-1.0033,NH,1.1331,NS,-1.1369,NR,-2.4162
1153,D,D,D,-1.1675,NP,-1.0145,NH,1.1445,NS,-1.1663,NR,-2.3653
1154,D,D,D,-1.0042,NP,-1.0319,NH,1.1627,NS,-1.0949,NR,-2.2975
1155,D,D,D,-0.8924,NP,-1.0523,NH,1.174,NS,-1.194,NR,-2.2185
1156,D,D,D,-0.8916,NP,-1.0371,NH,1.1855,NS,-1.2719,NR,-2.1967
1157,D,D,D,-0.8348,NP,-1.0064,NH,1.1921,NS,-1.2996,NR,-2.2263
1158,D,D,D,-0.9339,NP,-0.9938,NH,1.2166,NS,-1.3364,NR,-2.2739
1159,D,D,D,-0.9907,NP,-0.9952,NH,1.232,NS,-1.3936,NR,-2.2351
1160,D,D,D,-1.0224,NP,-1.0187,NH,1.2486,NS,-1.419,NR,-2.2491
1161,D,D,D,-0.884,NP,-1.0583,NH,1.2714,NS,-1.4123,NR,-2.1758
1162,D,D,D,-1.351,NP,-1.0993,NH,1.2825,NS,-1.5015,NR,-2.4606
1163,D,D,D,-1.3579,NP,-1.0942,NH,1.3061,NS,-1.4421,NR,-2.6558
1164,D,D,D,-1.6392,NP,-1.1406,NH,1.3165,NS,-1.6499,NR,-2.8175
1165,D,D,D,-1.9352,NP,-1.156,NH,1.342,NS,-1.6533,NR,-3.0903
1166,D,D,D,-2.0376,NP,-1.2025,NH,1.3592,NS,-1.6391,NR,-3.1719
1167,D,D,D,-1.7677,NP,-1.2978,NH,1.3779,NS,-1.394,NR,-3.2161
1168,D,D,D,-1.7815,NP,-1.4287,NH,1.4004,NS,-0.9788,NR,-3.2499
1169,D,D,D,-2.2145,NP,-1.5641,NH,1.3931,NS,-1.2249,NR,-3.4522
1170,D,D,D,-1.7639,NP,-1.7408,NH,1.3919,NS,-0.6503,NR,-3.2804
1171,D,D,D,-1.4326,NP,-1.7945,NH,1.3188,NS,-0.3652,NR,-3.1916
1172,D,D,D,-1.4992,NP,-1.8136,NH,1.3098,NS,-0.5549,NR,-3.1569
1173,D,D,D,-1.9382,NP,-1.9407,NH,1.2908,NS,-0.4173,NR,-3.6114
1174,D,D,D,-2.1302,NP,-2.0651,NH,1.2122,NS,-0.342,NR,-3.8656
1175,D,D,D,-2.6965,NP,-2.0425,NH,1.2438,NS,-1.0602,NR,-3.843
1176,D,D,D,-2.7557,NP,-2.0956,NH,1.2327,NS,-1.3012,NR,-3.7241
1177,D,D,D,-2.6112,NP,-2.0446,NH,1.2011,NS,-1.0674,NR,-3.6724
1178,D,D,D,-2.6323,NP,-2.1036,NH,1.1493,NS,-1.1491,NR,-3.7014
1179,D,D,D,-2.0934,NP,-2.1024,NH,1.213,NS,-0.8921,NR,-3.2204
1180,D,D,D,-2.2003,NP,-2.1736,NH,1.1407,NS,-1.0398,NR,-3.2542
1181,D,D,D,-2.3979,NP,-2.2019,NH,1.1439,NS,-1.3686,NR,-3.4201
1182,D,D,D,-2.6889,NP,-2.2107,NH,1.4065,NS,-1.6065,NR,-3.5442
1183,D,D,D,-2.9087,NP,-2.2848,NH,1.3489,NS,-1.4909,NR,-4.145
1184,D,D,D,-3.5306,NP,-2.3561,NH,1.3972,NS,-1.8803,NR,-4.3363
1185,D,D,D,-3.345,NP,-2.4079,NH,1.3869,NS,-1.9194,NR,-4.222
1186,D,D,D,-2.3059,NP,-2.4644,NH,1.4083,NS,-1.3321,NR,-3.5732
1187,D,D,D,-2.9751,NP,-2.4944,NH,1.4147,NS,-1.5003,NR,-4.1075
1188,D,D,D,-2.7776,NP,-2.504,NH,1.4339,NS,-1.3263,NR,-4.0037
1189,D,D,D,-2.9866,NP,-2.561,NH,1.3624,NS,-1.6945,NR,-3.9741
1190,D,D,D,-3.0564,NP,-2.5187,NH,1.3372,NS,-1.6948,NR,-4.2353
1191,D,D,D,-3.3183,NP,-2.4989,NH,1.2816,NS,-1.8927,NR,-4.2062
1192,D,D,D,-3.2465,NP,-2.5695,NH,1.2503,NS,-1.7864,NR,-4.244
1193,D,D,D,-2.9186,NP,-2.4698,NH,1.4462,NS,-1.3011,NR,-4.3221
1194,D,D,D,-3.3909,NP,-2.571,NH,1.2801,NS,-1.6219,NR,-4.3137
1195,D,D,D,-2.8682,NP,-2.5418,NH,1.253,NS,-1.6681,NR,-3.8641
1196,D,D,D,-2.4919,NP,-2.4902,NH,1.3412,NS,-1.6503,NR,-3.3763
1197,D,D,D,-2.1866,NP,-2.4732,NH,1.237,NS,-1.3321,NR,-3.3532
1198,D,D,D,-2.459,NP,-2.4294,NH,1.3616,NS,-1.6099,NR,-3.4361
1199,D,D,D,-2.1872,NP,-2.4109,NH,1.31,NS,-1.5752,NR,-3.3487
1200,D,D,D,-2.5989,NP,-2.4228,NH,1.2849,NS,-1.9091,NR,-3.3231
1201,D,D,D,-2.2925,NP,-2.4497,NH,1.2881,NS,-1.7145,NR,-3.5666
1202,D,D,D,-2.3419,NP,-2.3898,NH,1.4023,NS,-1.6479,NR,-3.3507
1203,D,D,D,-2.3262,NP,-2.3745,NH,1.4378,NS,-1.4704,NR,-3.4967
1204,D,D,D,-1.755,NP,-2.3608,NH,1.4214,NS,-1.263,NR,-2.9824
1205,D,D,D,-2.0912,NP,-2.3156,NH,1.3214,NS,-1.2813,NR,-3.1652
1206,D,D,D,-1.8444,NP,-2.3091,NH,1.1687,NS,-1.5171,NR,-2.8717
1207,D,D,D,-2.1009,NP,-2.2621,NH,1.3772,NS,-1.3902,NR,-3.0592
1208,D,D,D,-1.613,NP,-2.4061,NH,1.2591,NS,-0.9311,NR,-2.9054
1209,D,D,D,-2.0666,NP,-2.3294,NH,1.3409,NS,-1.3596,NR,-2.9659
1210,D,D,D,-2.479,NP,-2.3679,NH,1.3055,NS,-1.6214,NR,-3.3267
1211,D,D,D,-2.7718,NP,-2.3123,NH,1.2454,NS,-1.7223,NR,-3.3524
1212,D,D,D,-3.0198,NP,-2.2787,NH,1.2634,NS,-1.9904,NR,-3.6981
1213,D,D,D,-2.9511,NP,-2.4185,NH,1.2769,NS,-1.6485,NR,-3.7662
1214,D,D,D,-3.384,NP,-2.4932,NH,1.2894,NS,-1.8674,NR,-3.7418
1215,D,D,D,-3.2068,NP,-2.5194,NH,1.2361,NS,-1.6066,NR,-3.9581
1216,D,D,D,-3.1792,NP,-2.5482,NH,1.2993,NS,-1.6779,NR,-3.6637
1217,D,D,D,-3.4309,NP,-2.5965,NH,1.2922,NS,-1.7423,NR,-3.9422
1218,D,D,D,-2.8881,NP,-2.6531,NH,1.3169,NS,-1.058,NR,-4.0806
1219,D,D,D,-3.2274,NP,-2.6664,NH,1.2884,NS,-1.2241,NR,-4.305
1220,D,D,D,-2.3314,NP,-2.7414,NH,1.2705,NS,-0.872,NR,-3.7171
1221,D,D,D,-2.0438,NP,-2.7323,NH,1.1587,NS,-0.6229,NR,-3.6476
1222,D,D,D,-2.1939,NP,-2.7924,NH,1.0802,NS,-0.5455,NR,-3.8867
1223,D,D,D,-1.5354,NP,-2.7147,NH,1.097,NS,-0.3479,NR,-3.1929
1224,D,D,D,-1.4501,NP,-2.6485,NH,1.0867,NS,-0.5582,NR,-3.0601
1225,D,D,D,-1.8642,NP,-2.6107,NH,1.1684,NS,-0.8954,NR,-3.0473
1226,D,D,D,-1.6974,NP,-2.5053,NH,1.0426,NS,-0.6286,NR,-3.1237
1227,D,D,D,-2.1579,NP,-2.4216,NH,1.1122,NS,-1.2446,NR,-3.2641
1228,D,D,D,-2.6755,NP,-2.3978,NH,1.2754,NS,-1.6932,NR,-3.1927
1229,D,D,D,-2.1304,NP,-2.3696,NH,1.2239,NS,-1.1964,NR,-3.4759
1230,D,D,D,-2.7429,NP,-2.2944,NH,1.3983,NS,-1.4997,NR,-3.4612
1231,D,D,D,-1.8988,NP,-2.2404,NH,1.4274,NS,-1.223,NR,-2.9448
1232,D,D,D,-2.2039,NP,-2.1897,NH,1.44,NS,-1.1757,NR,-3.379
1233,D,D,D,-2.322,NP,-2.1889,NH,1.4433,NS,-1.2957,NR,-3.4417
1234,D,D,D,-2.1419,NP,-2.1315,NH,1.4527,NS,-1.0519,NR,-3.4267
1235,D,D,D,-1.8485,NP,-1.9485,NH,1.4161,NS,-1.0378,NR,-3.1772
1236,D,D,D,-1.4177,NP,-1.8353,NH,1.3825,NS,-1.0615,NR,-2.5719
1237,D,D,D,-0.9191,NP,-1.7567,NH,1.3388,NS,-0.7302,NR,-2.363
1238,D,D,D,-0.5263,NP,-1.653,NH,1.2941,NS,-0.5671,NR,-2.1857
1239,D,D,D,-0.1997,NP,-1.5516,NH,1.2658,NS,-0.5114,NR,-1.7622
1240,D,D,D,-0.2207,NP,-1.4981,NH,1.2177,NS,-0.6062,NR,-1.5157
1241,D,D,D,-0.4231,NP,-1.4052,NH,1.1943,NS,-0.6918,NR,-1.6329
1242,D,D,D,-0.1661,NP,-1.3588,NH,1.168,NS,-0.4253,NR,-1.5364
1243,D,D,D,-0.5252,NP,-1.3063,NH,1.1427,NS,-0.7274,NR,-1.4786
1244,D,D,D,-0.4176,NP,-1.265,NH,1.1263,NS,-0.617,NR,-1.4518
1245,D,D,D,-0.3467,NP,-1.213,NH,1.1033,NS,-0.4905,NR,-1.4595
1246,D,D,D,-0.453,NP,-1.2362,NH,1.1037,NS,-0.551,NR,-1.6143
1247,D,D,D,-0.7061,NP,-1.1866,NH,1.0818,NS,-0.7274,NR,-1.5623
1248,D,D,D,-0.5042,NP,-1.1064,NH,1.0593,NS,-0.6649,NR,-1.5408
1249,D,D,D,-0.4307,NP,-1.052,NH,1.0318,NS,-0.6407,NR,-1.4859
1250,D,D,D,-0.4085,NP,-1.0036,NH,1.0109,NS,-0.6348,NR,-1.4568
1251,D,D,D,-0.3691,NP,-0.9511,NH,0.9936,NS,-0.634,NR,-1.3257
1252,D,D,D,-0.1685,NP,-0.8885,NH,0.9731,NS,-0.5008,NR,-1.2129
1253,D,D,D,-0.0385,NP,-0.8325,NH,0.9566,NS,-0.4383,NR,-1.1394
1254,D,D,ND,0.0024,NP,-0.7795,NH,0.9433,NS,-0.3848,NR,-1.0814
1255,D,D,ND,0.0985,NP,-0.7368,NH,0.9335,NS,-0.3467,NR,-1.0232
1256,D,D,ND,0.168,NP,-0.7015,NH,0.9279,NS,-0.2956,NR,-1.0041
1257,D,D,ND,0.2472,NP,-0.6782,NH,0.9239,NS,-0.2577,NR,-0.9657
1258,D,S,ND,0.2709,NP,-0.6571,NH,0.9214,NS,-0.2476,NR,-0.9422
1259,D,S,ND,0.317,NP,-0.6392,NH,0.9198,NS,-0.2264,NR,-0.9229
1260,D,S,ND,0.363,NP,-0.6177,NH,0.9187,NS,-0.2047,NR,-0.908
1261,D,S,ND,0.3959,NP,-0.6011,NH,0.9181,NS,-0.1899,NR,-0.8905
1262,D,S,ND,0.4148,NP,-0.5933,NH,0.9177,NS,-0.1809,NR,-0.8817
1263,D,S,ND,0.4308,NP,-0.5881,NH,0.9171,NS,-0.1719,NR,-0.8771
1264,D,S,ND,0.4457,NP,-0.5836,NH,0.9163,NS,-0.1627,NR,-0.8748
1265,P,S,ND,0.4665,NP,-0.5775,NH,0.9151,NS,-0.1503,NR,-0.873
1266,P,S,ND,0.4858,NP,-0.5719,NH,0.914,NS,-0.1389,NR,-0.8714
1267,P,S,ND,0.5015,NP,-0.5674,NH,0.913,NS,-0.1298,NR,-0.8702
1268,P,S,ND,0.5126,NP,-0.5642,NH,0.9124,NS,-0.1234,NR,-0.8692
1269,P,S,ND,0.5208,NP,-0.5618,NH,0.9119,NS,-0.1186,NR,-0.8685
1270,P,S,ND,0.5268,NP,-0.5601,NH,0.9116,NS,-0.1151,NR,-0.868
1271,P,S,ND,0.5314,NP,-0.5587,NH,0.9113,NS,-0.1125,NR,-0.8676
1272,P,S,ND,0.535,NP,-0.5577,NH,0.9111,NS,-0.1104,NR,-0.8672
1273,P,S,ND,0.5377,NP,-0.5569,NH,0.9109,NS,-0.1088,NR,-0.867
1274,P,S,ND,0.5399,NP,-0.5563,NH,0.9108,NS,-0.1076,NR,-0.8668
1275,P,S,ND,0.5425,NP,-0.5556,NH,0.9107,NS,-0.1061,NR,-0.8666
1276,S,S,ND,0.5443,NP,-0.5551,NH,0.9106,NS,-0.105,NR,-0.8665
1277,S,S,ND,0.5446,NP,-0.5549,NH,0.9105,NS,-0.1048,NR,-0.8664
1278,S,S,ND,0.5453,NP,-0.5547,NH,0.9105,NS,-0.1045,NR,-0.8664
1279,S,S,ND,0.5462,NP,-0.5545,NH,0.9105,NS,-0.104,NR,-0.8663
1280,S,S,ND,0.5478,NP,-0.5539,NH,0.9104,NS,-0.1032,NR,-0.8662
1281,S,S,ND,0.5494,NP,-0.5532,NH,0.9103,NS,-0.1024,NR,-0.8661
1282,S,S,ND,0.5508,NP,-0.5526,NH,0.9102,NS,-0.1017,NR,-0.866
1283,S,S,ND,0.5519,NP,-0.5521,NH,0.9102,NS,-0.1012,NR,-0.8659
1284,S,S,ND,0.5529,NP,-0.5515,NH,0.9102,NS,-0.1009,NR,-0.8658
1285,S,S,ND,0.5533,NP,-0.5513,NH,0.9101,NS,-0.1007,NR,-0.8658
1286,S,S,ND,0.5536,NP,-0.5512,NH,0.9101,NS,-0.1006,NR,-0.8658
1287,S,S,ND,0.5537,NP,-0.5513,NH,0.9101,NS,-0.1004,NR,-0.8658
1288,S,S,ND,0.5537,NP,-0.5516,NH,0.9101,NS,-0.1002,NR,-0.8657
1289,S,S,ND,0.5537,NP,-0.5517,NH,0.9101,NS,-0.1001,NR,-0.8657
1290,S,S,ND,0.5537,NP,-0.5517,NH,0.9101,NS,-0.1,NR,-0.8657
1291,S,S,ND,0.5538,NP,-0.5516,NH,0.9101,NS,-0.1,NR,-0.8657
1292,S,S,ND,0.5539,NP,-0.5515,NH,0.9101,NS,-0.1001,NR,-0.8657
1293,S,S,ND,0.554,NP,-0.5514,NH,0.9101,NS,-0.1001,NR,-0.8657
1294,S,S,ND,0.5541,NP,-0.5513,NH,0.9101,NS,-0.1001,NR,-0.8657
1295,S,S,ND,0.5542,NP,-0.5512,NH,0.9101,NS,-0.1001,NR,-0.8657
1296,S,S,ND,0.5542,NP,-0.5511,NH,0.9101,NS,-0.1001,NR,-0.8657
1297,S,S,ND,0.5543,NP,-0.551,NH,0.9101,NS,-0.1001,NR,-0.8658
1298,S,S,ND,0.5543,NP,-0.5509,NH,0.9101,NS,-0.1001,NR,-0.8658
1299,S,S,ND,0.5544,NP,-0.5507,NH,0.9101,NS,-0.1002,NR,-0.8658
1300,S,S,ND,0.5545,NP,-0.5504,NH,0.9102,NS,-0.1003,NR,-0.8658
1301,S,S,ND,0.5547,NP,-0.5501,NH,0.9102,NS,-0.1004,NR,-0.8659
1302,S,S,ND,0.5548,NP,-0.5506,NH,0.9102,NS,-0.0997,NR,-0.8659
1303,S,S,ND,0.5548,NP,-0.5512,NH,0.9102,NS,-0.0992,NR,-0.8659
1304,S,S,ND,0.5548,NP,-0.5518,NH,0.9102,NS,-0.0986,NR,-0.8659
1305,S,S,ND,0.5547,NP,-0.5524,NH,0.9102,NS,-0.0981,NR,-0.8659
1306,S,S,ND,0.5546,NP,-0.5527,NH,0.9102,NS,-0.0979,NR,-0.8659
1307,S,S,ND,0.5546,NP,-0.5528,NH,0.9102,NS,-0.0978,NR,-0.8659
1308,S,S,ND,0.5546,NP,-0.5528,NH,0.9102,NS,-0.0978,NR,-0.8659
1309,S,S,ND,0.5545,NP,-0.5527,NH,0.9101,NS,-0.0982,NR,-0.8658
1310,S,S,ND,0.5544,NP,-0.5526,NH,0.9101,NS,-0.0984,NR,-0.8658
1311,S,S,ND,0.5543,NP,-0.5525,NH,0.9101,NS,-0.0985,NR,-0.8658
1312,S,S,ND,0.5543,NP,-0.5525,NH,0.9101,NS,-0.0986,NR,-0.8658
1313,S,S,ND,0.5543,NP,-0.5525,NH,0.9101,NS,-0.0986,NR,-0.8658
1314,S,S,ND,0.5542,NP,-0.5525,NH,0.9101,NS,-0.0987,NR,-0.8658
1315,S,S,ND,0.5542,NP,-0.5525,NH,0.9101,NS,-0.0987,NR,-0.8658
1316,S,S,ND,0.5542,NP,-0.5525,NH,0.9101,NS,-0.0987,NR,-0.8657
1317,S,S,ND,0.5542,NP,-0.5525,NH,0.9101,NS,-0.0988,NR,-0.8657
1318,S,S,ND,0.5542,NP,-0.5524,NH,0.9101,NS,-0.0988,NR,-0.8657
1319,S,S,ND,0.5542,NP,-0.5524,NH,0.9101,NS,-0.0989,NR,-0.8657
1320,S,S,ND,0.5541,NP,-0.5523,NH,0.9101,NS,-0.099,NR,-0.8657
1321,S,S,ND,0.5541,NP,-0.5523,NH,0.9101,NS,-0.0991,NR,-0.8657
1322,S,S,ND,0.5541,NP,-0.5522,NH,0.9101,NS,-0.0992,NR,-0.8657
1323,S,S,ND,0.5541,NP,-0.5521,NH,0.9101,NS,-0.0994,NR,-0.8657
1324,S,S,ND,0.5541,NP,-0.5519,NH,0.9101,NS,-0.0995,NR,-0.8657
1325,S,S,ND,0.5541,NP,-0.5518,NH,0.9101,NS,-0.0996,NR,-0.8657
1326,S,S,ND,0.5542,NP,-0.5515,NH,0.9101,NS,-0.0998,NR,-0.8657
1327,S,S,ND,0.5542,NP,-0.5513,NH,0.9101,NS,-0.0999,NR,-0.8657
1328,S,S,ND,0.5542,NP,-0.5513,NH,0.9101,NS,-0.1,NR,-0.8657
1329,S,S,ND,0.5542,NP,-0.5514,NH,0.9101,NS,-0.0999,NR,-0.8657
1330,S,S,ND,0.5541,NP,-0.5515,NH,0.9101,NS,-0.0999,NR,-0.8657
1331,S,S,ND,0.5541,NP,-0.5515,NH,0.9101,NS,-0.0998,NR,-0.8657
1332,S,S,ND,0.5541,NP,-0.5515,NH,0.9101,NS,-0.0998,NR,-0.8657
1333,S,S,ND,0.5541,NP,-0.5515,NH,0.9101,NS,-0.0998,NR,-0.8657
1334,S,S,ND,0.5541,NP,-0.5516,NH,0.9101,NS,-0.0997,NR,-0.8657
1335,S,S,ND,0.5541,NP,-0.5518,NH,0.9101,NS,-0.0995,NR,-0.8657
1336,S,S,ND,0.5541,NP,-0.552,NH,0.9101,NS,-0.0993,NR,-0.8657
1337,S,S,ND,0.5541,NP,-0.5522,NH,0.9101,NS,-0.0991,NR,-0.8657
1338,S,S,ND,0.5541,NP,-0.5523,NH,0.9101,NS,-0.099,NR,-0.8657
